Date,Singapore ETF,Malaysia ETF,Philippines ETF,Vietnam ETF,CapitaLand Integ. Comm. Trust,Ascendas REIT,DBS Group,Maybank,BCA
2015-02-20,16.738601684570312,26.404232025146484,37.19174575805664,16.742948532104492,1.2464348077774048,1.3137093782424927,10.441421508789062,4.604471683502197,2291.50537109375
2015-02-23,16.635278701782227,26.32541275024414,36.93513107299805,16.66622543334961,1.2290425300598145,1.3030285835266113,10.548786163330078,4.509585857391357,2287.42822265625
2015-02-24,16.7773494720459,26.699806213378906,37.466060638427734,16.896400451660156,1.2522321939468384,1.324390172958374,10.613207817077637,4.51957368850708,2291.50537109375
2015-02-25,16.803180694580078,26.680099487304688,37.4306640625,16.72590446472168,1.234839916229248,1.3404103517532349,10.640045166015625,4.504591941833496,2299.660888671875
2015-02-26,16.686939239501953,26.71950912475586,37.07671356201172,16.76852798461914,1.234839916229248,1.3190492391586304,10.570259094238281,4.574507713317871,2295.582763671875
2015-02-27,16.557783126831055,26.73921012878418,36.9439811706543,16.734424591064453,1.2232451438903809,1.3190492391586304,10.505840301513672,4.594483375549316,2299.660888671875
2015-03-02,16.493206024169922,26.581575393676758,37.182891845703125,16.367855072021484,1.2464348077774048,1.3404103517532349,10.3501558303833,4.594483375549316,2320.047607421875
2015-03-03,16.519039154052734,26.404232025146484,36.98822784423828,16.419004440307617,1.2522321939468384,1.3404103517532349,10.339420318603516,4.669393539428711,2348.590087890625
2015-03-04,16.42862892150879,26.148073196411133,37.1563606262207,16.146203994750977,1.2290425300598145,1.3190492391586304,10.452157020568848,4.634435653686523,2352.667236328125
2015-03-05,16.37696647644043,26.029844284057617,37.182891845703125,16.16325569152832,1.240637183189392,1.3457510471343994,10.457525253295898,4.5994768142700195,2364.899169921875
2015-03-06,16.22197914123535,25.69486427307129,36.643123626708984,15.992757797241211,1.2290425300598145,1.3404103517532349,10.55951976776123,4.5994768142700195,2381.209228515625
2015-03-09,16.144485473632812,25.65546226501465,36.811248779296875,16.009809494018555,1.2116501331329346,1.3190492391586304,10.5917329788208,4.594483375549316,2344.511962890625
2015-03-10,15.924918174743652,25.20224952697754,36.44843292236328,15.805209159851074,1.20585298538208,1.335070252418518,10.58636474609375,4.609466075897217,2352.667236328125
2015-03-11,15.847427368164062,25.340181350708008,36.69621658325195,15.81373405456543,1.200055718421936,1.324390172958374,10.51657485961914,4.539548873901367,2328.202392578125
2015-03-12,15.98949909210205,25.497821807861328,37.023624420166016,15.73701000213623,1.200055718421936,1.3190492391586304,10.478996276855469,4.554531574249268,2315.969970703125
2015-03-13,15.847427368164062,25.221946716308594,36.50153732299805,15.609132766723633,1.2290425300598145,1.3297295570373535,10.500471115112305,4.544543266296387,2299.660888671875
2015-03-16,16.041160583496094,25.576635360717773,36.53693389892578,15.319289207458496,1.2290425300598145,1.3297295570373535,10.564891815185547,4.539548873901367,2307.815185546875
2015-03-17,15.98949909210205,25.65546226501465,36.50153732299805,15.216987609863281,1.2290425300598145,1.3190492391586304,10.607841491699219,4.574507713317871,2299.660888671875
2015-03-18,16.19614601135254,26.246591567993164,36.69621658325195,15.327813148498535,1.200055718421936,1.3083690404891968,10.682994842529297,4.574507713317871,2320.047607421875
2015-03-19,16.07990837097168,25.71457290649414,36.14757537841797,14.875992774963379,1.2522321939468384,1.335070252418518,10.715205192565918,4.609466075897217,2324.124755859375
2015-03-20,16.41571617126465,25.832796096801758,36.55463790893555,15.063542366027832,1.2464348077774048,1.3884726762771606,10.768884658813477,4.569513320922852,2336.357666015625
2015-03-23,16.557783126831055,25.990434646606445,36.563480377197266,15.012391090393066,1.2522321939468384,1.3831326961517334,10.849409103393555,4.554531574249268,2356.744384765625
2015-03-24,16.531949996948242,26.32541275024414,36.57233428955078,14.705495834350586,1.2638267278671265,1.3671120405197144,10.833305358886719,4.569513320922852,2373.053955078125
2015-03-25,16.41571617126465,25.891910552978516,36.05024719238281,14.552045822143555,1.2580292224884033,1.3564311265945435,10.82794189453125,4.5994768142700195,2385.286376953125
2015-03-26,16.557783126831055,26.10866355895996,36.50153732299805,14.5946683883667,1.2638267278671265,1.361771821975708,10.924566268920898,4.604471683502197,2368.976806640625
